@relation PLS1-weka.filters.supervised.attribute.PLSFilter-C100-M-APLS1-Pcenter-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute PLS1_1 numeric
@attribute PLS1_2 numeric
@attribute PLS1_3 numeric
@attribute PLS1_4 numeric
@attribute PLS1_5 numeric
@attribute PLS1_6 numeric
@attribute PLS1_7 numeric
@attribute PLS1_8 numeric
@attribute PLS1_9 numeric
@attribute PLS1_10 numeric
@attribute PLS1_11 numeric
@attribute PLS1_12 numeric
@attribute PLS1_13 numeric
@attribute PLS1_14 numeric
@attribute PLS1_15 numeric
@attribute PLS1_16 numeric
@attribute PLS1_17 numeric
@attribute PLS1_18 numeric
@attribute PLS1_19 numeric
@attribute PLS1_20 numeric
@attribute PLS1_21 numeric
@attribute PLS1_22 numeric
@attribute PLS1_23 numeric
@attribute PLS1_24 numeric
@attribute PLS1_25 numeric
@attribute PLS1_26 numeric
@attribute PLS1_27 numeric
@attribute PLS1_28 numeric
@attribute PLS1_29 numeric
@attribute PLS1_30 numeric
@attribute PLS1_31 numeric
@attribute PLS1_32 numeric
@attribute PLS1_33 numeric
@attribute PLS1_34 numeric
@attribute PLS1_35 numeric
@attribute PLS1_36 numeric
@attribute PLS1_37 numeric
@attribute PLS1_38 numeric
@attribute PLS1_39 numeric
@attribute PLS1_40 numeric
@attribute PLS1_41 numeric
@attribute PLS1_42 numeric
@attribute PLS1_43 numeric
@attribute PLS1_44 numeric
@attribute PLS1_45 numeric
@attribute PLS1_46 numeric
@attribute PLS1_47 numeric
@attribute PLS1_48 numeric
@attribute PLS1_49 numeric
@attribute PLS1_50 numeric
@attribute PLS1_51 numeric
@attribute PLS1_52 numeric
@attribute PLS1_53 numeric
@attribute PLS1_54 numeric
@attribute PLS1_55 numeric
@attribute PLS1_56 numeric
@attribute PLS1_57 numeric
@attribute PLS1_58 numeric
@attribute PLS1_59 numeric
@attribute PLS1_60 numeric
@attribute PLS1_61 numeric
@attribute PLS1_62 numeric
@attribute PLS1_63 numeric
@attribute PLS1_64 numeric
@attribute PLS1_65 numeric
@attribute PLS1_66 numeric
@attribute PLS1_67 numeric
@attribute PLS1_68 numeric
@attribute PLS1_69 numeric
@attribute PLS1_70 numeric
@attribute PLS1_71 numeric
@attribute PLS1_72 numeric
@attribute PLS1_73 numeric
@attribute PLS1_74 numeric
@attribute PLS1_75 numeric
@attribute PLS1_76 numeric
@attribute PLS1_77 numeric
@attribute PLS1_78 numeric
@attribute PLS1_79 numeric
@attribute PLS1_80 numeric
@attribute PLS1_81 numeric
@attribute PLS1_82 numeric
@attribute PLS1_83 numeric
@attribute PLS1_84 numeric
@attribute PLS1_85 numeric
@attribute PLS1_86 numeric
@attribute PLS1_87 numeric
@attribute PLS1_88 numeric
@attribute PLS1_89 numeric
@attribute PLS1_90 numeric
@attribute PLS1_91 numeric
@attribute PLS1_92 numeric
@attribute PLS1_93 numeric
@attribute PLS1_94 numeric
@attribute PLS1_95 numeric
@attribute PLS1_96 numeric
@attribute PLS1_97 numeric
@attribute PLS1_98 numeric
@attribute PLS1_99 numeric
@attribute PLS1_100 numeric
@attribute Class {-1,1}

@data
-2575522.896912,27831.79062,-1804.251828,-42.461552,1125.388293,-70.01359,28.244314,284.36062,61.242811,123.521771,87.320334,49.535151,174.091133,97.57868,21.230571,-65.699525,-24.575288,3.223077,-15.266322,32.23402,-1.705778,7.527798,20.400405,6.389713,13.469624,6.942682,19.053664,-4.596512,5.659665,-0.290657,-5.241604,5.635722,-1.852506,-1.107049,-6.425424,-1.515836,2.155859,-2.115776,0.475048,2.369325,-2.65527,2.177383,2.034603,-3.248597,-1.031849,0.755106,-1.42914,0.129374,-2.095903,-1.350138,0.230527,0.623991,-0.806269,-2.090105,-1.124519,0.497369,2.32386,0.563667,-0.113679,1.662901,1.323632,-1.006456,0.157941,1.307423,-0.158953,-0.531498,-0.184942,-0.137026,-0.086623,0.343678,0.230556,0.290235,-1.897974,-0.351406,-1.114794,590.127819,-366633.52343,-20447750.862005,-42463235.071568,61723284.499441,-51929147.747144,107115577.088513,54312696.641029,165174217.454766,463465499.742931,-136620576.560354,195410217.232129,-484615228.340849,-362641143.742383,-248718258.497721,37703091.448304,40529994.084894,92004008.38253,-523630935.61039,-802356161.91188,340891832.308625,108216696.275388,850941470.802949,237957278.001905,-173552298.936497,1
-2575518.396566,27833.212307,-1776.372275,19.411927,1228.579254,96.04575,22.449132,239.77688,73.718459,92.075941,64.327208,121.956221,155.813837,107.935696,27.516195,-65.212449,-25.190128,-1.124294,-15.667684,40.484085,-0.833163,13.802029,19.472654,2.476165,14.652162,7.16559,14.36225,-6.027066,4.133155,1.103081,-2.306338,7.314108,-2.521344,-2.700749,-5.296254,-0.033327,0.202913,-3.802686,1.655414,2.043571,-4.529926,1.61456,-0.105137,-3.447004,-2.752237,1.173143,-1.02419,-0.846626,-1.473183,-2.206611,-2.188398,-0.86165,-1.172218,-4.01068,2.424493,0.657389,3.088479,-1.012721,-0.198024,-0.179423,-0.619118,0.946126,0.765259,1.238503,-0.196125,-0.32298,-1.666805,-0.259761,-0.360126,1.716125,1.481373,0.761856,0.293795,1.70434,2.284711,433.22819,-460603.592997,-24293059.248142,-51142107.168151,73543707.135668,-62697444.624627,131713848.204631,64364999.080152,205590910.721152,551178303.593412,-167174253.29033,236636584.195152,-562498310.953069,-428990733.020876,-302003006.491522,45933693.68011,47733884.566641,115828169.337466,-645776961.204642,-987847445.165545,414608118.368937,130310773.052154,1026672957.614126,269940740.542224,-211947422.068487,1
-2575415.2365,27952.766977,-1717.615616,-295.966282,462.24409,-157.124425,6.700953,210.453662,75.315086,152.776459,201.007596,-4.501254,243.654996,118.348039,54.070647,-74.014786,-19.398559,-1.575152,-22.41817,38.999008,0.789551,12.205767,45.931767,23.362932,6.313844,-10.188919,12.815189,-13.782917,-5.812731,1.829292,1.156556,11.30196,-8.322481,-7.376588,-11.056393,6.859948,4.540519,-5.433604,2.222025,-0.798935,-4.764933,-0.513056,1.906975,-3.347793,0.28577,3.376141,0.227916,-2.424191,-0.1198,-1.089996,-1.148375,-0.335633,0.552178,0.405251,-2.482834,0.30093,1.044699,1.359085,0.551846,1.097951,1.506344,-2.01864,0.270281,0.487264,-0.152767,-0.402161,-0.194706,0.844088,-0.780298,0.946548,-1.311492,-0.286674,-3.50116,-2.77722,-5.163745,-625.184266,1402779.340045,62116462.573324,144801580.794463,-193006366.766064,179620777.349954,-422136210.870374,-162211755.616318,-704955066.724857,-1425136195.612135,521972148.07171,-691953641.550459,1191717705.911664,1065586040.45248,898424226.29935,-138207491.241322,-115369842.491262,-418715465.803811,2106329581.685628,3191946061.827549,-1247506163.17723,-367068706.820349,-2933204758.605374,-448674410.378733,651794471.448079,1
-2575101.437753,27996.770258,-1653.340817,-692.353884,-502.851117,-324.539591,-32.620682,144.157571,134.451438,141.26285,311.712985,-65.34421,307.628486,227.357248,97.284651,-102.762359,1.800314,-16.715657,-29.557163,70.22462,17.799178,-10.059671,46.336851,-5.861633,3.166493,-20.009995,23.902032,-0.118206,-0.512308,-2.971381,-8.151817,14.4477,-0.164038,-11.96387,-10.111333,-3.741766,8.841225,-3.904649,-9.657746,4.116883,0.221504,2.429746,4.703714,-10.885471,0.645184,-1.050625,1.952577,-0.900792,0.900508,0.067112,-3.153441,-2.520426,-1.795431,3.538909,-5.189978,0.247705,-3.142369,1.633598,0.379951,1.310209,2.92342,-3.612082,1.14638,-0.88568,-1.70493,-0.268894,3.073273,0.958079,-0.410669,1.265707,-1.51819,0.046047,-2.535443,-0.04634,-4.103158,840.643729,-156077.944524,-11447681.137302,-22115856.523442,34022146.203273,-26713295.452092,49504272.506428,30758171.417901,70496532.440279,257968718.994087,-65014972.840027,98839776.357436,-302158737.15584,-207207389.896297,-123892291.230823,18468886.922568,23622308.684375,36278857.463348,-237484624.685815,-367793828.677923,168149542.085876,56469758.576833,439229449.589929,163091451.502856,-83655145.148283,1
-2575145.619136,27645.360951,-1829.529737,-140.745558,803.110867,-223.976057,-54.766987,256.2653,111.545481,3.810773,90.52625,106.459137,-81.133117,80.385911,-4.905126,-60.799639,34.219585,19.361322,-16.776092,63.989889,-7.103503,16.394416,4.119457,3.311439,4.984898,10.350211,29.121137,8.980714,15.802448,-13.510964,4.307436,1.463362,-9.202775,-5.254666,-0.712841,-0.744182,3.281507,-7.149507,1.126788,-3.608559,-1.420523,-2.207882,-1.23978,-3.291013,-2.547573,-4.924309,-3.443101,3.676221,-1.511902,-1.164115,2.063139,-2.468861,-1.139227,9.757863,-1.709837,-5.381508,2.823216,2.374786,-2.361553,-1.811902,1.613168,1.306928,-2.087984,3.234361,0.522543,-0.185998,-1.047562,-1.134716,-0.903297,0.167194,1.707886,0.380817,-0.716572,1.052758,1.377741,-499.265626,702322.886953,30272585.550369,72641917.135251,-94827682.647207,90338905.276609,-218086851.205846,-78751025.945557,-369520038.89664,-697108973.51492,268144102.68667,-349863881.194413,545480431.773177,514999306.887355,456202000.37328,-70300675.536634,-55330663.320038,-221673933.404637,1092503070.157608,1652208315.709405,-635280818.292909,-183820139.134925,-1474489403.226761,-183850315.715122,333534208.707748,1
-2576363.556647,27835.430526,-1876.053829,-4.551127,1166.747119,-105.351266,38.278343,190.085798,22.672026,177.754442,71.277275,108.87799,168.57857,84.174522,12.818627,-37.501059,-19.451225,36.329853,-5.710816,20.538198,-2.393347,5.141731,-13.060355,-2.294281,26.129428,-19.630125,13.893632,2.322562,-16.438047,9.649406,-7.656051,0.911433,-1.351585,11.617611,2.455583,0.738474,-3.08811,-0.436283,-1.533159,-1.343385,-3.570141,3.518564,1.320445,-4.830012,4.821867,3.2448,2.262095,0.400128,-0.566388,-1.014903,2.235373,1.868787,0.885727,-0.129657,-0.923507,1.259187,0.811487,2.356705,0.026522,1.58759,0.831603,0.977743,0.369426,-0.301283,-0.556514,0.58773,-1.015126,-0.240253,0.954155,0.678155,1.155097,-0.926646,-1.032821,0.114831,1.834745,-825.084602,888758.824538,39443401.231204,93480670.024669,-123159553.271426,116073682.941767,-276927141.166619,-102828873.119699,-466285102.108493,-907094682.661319,341412244.148429,-448525487.84604,731803404.05603,673775289.967293,583755313.826911,-89806189.930583,-72698175.726486,-278381311.273276,1384976638.568406,2096414684.560646,-811957979.388693,-236648847.131523,-1895280596.642047,-260079953.94287,425261406.194068,1
-2576171.446746,27657.614256,-1844.640648,-63.157196,953.580029,-80.532036,-20.570029,231.026306,114.052899,24.980479,85.760869,123.955594,-69.393925,32.311992,-20.958428,-38.644332,26.944325,54.168992,-16.043693,33.394564,-5.904999,13.8745,-21.162689,8.2614,22.72916,-14.116999,15.490374,0.386931,-18.514344,-0.619309,10.907749,1.284646,-5.91316,16.269785,13.531489,8.603296,-1.88396,-0.800727,4.087534,-4.361958,-4.841123,-1.450837,-4.281219,-5.752457,0.675652,0.436346,3.822133,4.546677,0.539117,0.989929,6.053823,0.293474,-3.08131,-0.610902,-1.752355,0.149085,-0.092634,1.921391,3.249568,2.833254,0.272213,-1.021215,-1.013932,-1.227691,-1.555857,-0.164722,-0.520522,1.03936,-0.529016,-0.888762,-2.08355,-2.352218,-1.768943,-6.480956,-7.166005,233.770548,174288.25195,4621287.01046,14383360.917188,-15606648.987727,18372300.48491,-53570392.698068,-11419734.310389,-99000916.537139,-109890893.627159,63315767.657065,-73994588.150165,24287684.806343,70953022.50719,99550706.046937,-15719503.304872,-6787615.626743,-63085977.268266,274826728.148591,410303876.462037,-141320864.164717,-36079939.068149,-297892320.348536,29491197.892572,77042003.425736,1
-2576085.074726,27867.23088,-1731.392971,-293.559319,340.675237,-28.899982,-58.678192,58.721684,129.595315,-19.494538,157.272269,128.805681,-35.569389,54.073513,-10.949398,-77.794864,8.305724,26.594197,-19.126483,49.991933,-9.732197,15.738952,9.974582,13.267477,11.431259,9.181781,28.382119,-0.412981,8.091427,-11.1704,12.488077,8.345632,-3.619424,7.396645,2.078425,6.965605,2.41531,-3.178364,5.466571,1.951644,-2.627896,1.576527,-2.124846,-3.299423,1.380362,0.290393,-1.495925,3.607284,-1.633696,-0.367177,0.426788,-3.952605,-2.34309,-1.752986,-0.037825,1.173005,2.303616,-0.323666,2.353061,0.72345,-0.77429,-0.102548,-0.391606,0.019742,-1.830498,0.912657,-1.512051,-0.124057,0.058234,0.139589,-0.630832,0.400848,0.688144,0.687451,1.312876,370.537291,-595820.593183,-30286436.161626,-64709870.992953,92009053.016318,-79495469.628322,170097775.951749,80064303.217447,268679878.708434,688128765.084745,-214906659.860847,300985946.975908,-684089578.977565,-532570888.66469,-385184476.793817,58725186.939467,59017848.857817,152916461.546346,-836460505.418817,-1277443196.883493,529747858.956222,164786953.661759,1301050977.27955,319801131.588473,-271827108.559112,1
-2576025.9094,27977.382477,-1620.587006,-571.450004,-358.106531,112.33965,-79.7324,-117.858464,189.945364,-51.869751,241.456501,162.048982,27.467683,120.723924,20.581256,-94.378463,7.500795,10.074921,-27.341647,66.021531,-4.633025,26.464795,21.558257,11.739887,9.938435,2.6016,23.053041,0.306574,4.18808,-13.852221,13.241953,16.500522,-2.240024,4.355467,0.390178,11.527351,1.162522,-7.848999,11.840182,7.368291,-1.198209,3.432958,-1.681171,-3.26279,0.383293,-0.330499,-2.951821,0.945606,-0.384347,1.221079,-0.870558,-6.927955,-0.827005,-2.177347,0.951076,0.607102,1.276374,-1.655879,2.215243,-2.386524,-1.525239,-0.577181,-1.13496,0.81238,-1.184883,0.116056,-2.61188,-1.047846,-0.981991,1.372213,-1.281007,1.681679,2.323892,4.097967,4.037484,1939.218055,-2713116.770231,-129316155.18732,-289338809.117547,397557190.580327,-357229625.671697,804919610.13937,339783029.33792,1312385568.862343,2953472563.342171,-1004893273.329256,1365358558.074179,-2694803033.386428,-2245694971.762094,-1761160128.976297,269700690.733692,246032853.173366,765472322.829131,-3991059078.267879,-6068557048.167624,2435029835.038488,734874842.822719,5840078610.05447,1143358229.694225,-1261790497.032346,1
-2576793.944914,27954.49832,-1813.004638,-176.759233,667.174169,-170.316024,61.334721,187.584054,-18.894336,169.528679,60.464927,143.676473,168.95665,10.944077,58.813503,-30.568569,-30.017085,58.455924,8.658535,27.836465,-26.797978,6.85736,-15.469384,-6.11608,29.314286,-33.590772,10.918177,3.619049,-19.827187,8.499582,-4.326875,3.101603,1.332179,15.968249,-0.773543,3.70417,-3.745802,-2.995694,-6.60522,-4.050629,-3.029886,0.781391,-0.192658,-7.649543,2.370827,1.704004,2.403863,-0.996225,-2.171121,-2.696707,0.365377,-0.308153,-1.522863,-0.483367,0.218009,1.71706,-0.110409,1.268356,-0.258112,-0.030165,0.204021,-0.037028,-0.760989,0.37434,0.812236,1.100101,0.656757,-0.173155,0.25769,0.249259,-0.079882,-0.927161,-1.962338,-4.218644,-4.34025,-2114.253739,2617528.134587,120258641.850169,276791322.321616,-372505389.25225,342724105.172906,-794986610.974739,-314774818.669768,-1318022386.561802,-2755758017.259653,986091758.979391,-1317125347.02639,2372663631.33032,2071792363.34919,1706644416.187331,-261980995.296816,-225309842.773845,-778279552.828773,3959345727.66429,6006291095.322502,-2366790899.90185,-701878962.225572,-5599425188.263981,-932151617.530818,1233142897.17873,1
-2577042.481251,28014.997554,-1754.210351,-411.891466,78.265634,-271.699715,104.364919,245.247992,-39.130472,150.050548,77.175504,240.127637,202.835674,-117.931221,33.048675,-45.046465,-45.535579,36.408828,-2.561361,59.221978,4.077359,16.905702,-38.065973,1.58827,15.94984,-33.267925,32.145184,9.699036,-38.497584,14.231711,-5.011699,-1.737587,6.714205,14.486319,-0.09586,3.653288,-5.475106,-4.637792,-8.723103,-2.944122,-2.63914,-1.128203,0.317134,-9.305752,1.495705,1.967256,3.748308,-2.289911,-1.384947,-1.374526,0.808507,-0.753288,-2.644838,-0.091483,-0.075063,1.773239,-0.496366,0.725124,0.194404,1.139047,1.433867,0.292698,-0.852,0.853664,0.272413,0.41936,0.824753,0.97357,1.449957,2.057277,0.774841,-0.101569,-1.935893,-3.875052,-4.992905,-1087.126722,1342255.162628,60398828.259412,140994791.516363,-187795728.326863,174838137.101028,-411242160.850034,-157771646.63739,-687102674.950318,-1386342637.329656,508529266.351144,-673713461.941011,1157177002.599786,1036202989.475686,874864201.657585,-134468621.224152,-112244060.718882,-408029763.014031,2052384711.400561,3110042588.364841,-1215019115.283067,-357265159.160672,-2855553739.379963,-434335887.217524,634732042.2392,1
-2577070.846552,22839.932234,760.297917,-2103.764075,2729.149911,-176.965484,161.708682,574.892463,141.958441,92.163602,-224.606571,-27.143439,167.81933,252.046099,-30.387651,115.314822,7.598741,-12.125244,-3.91458,-32.787191,-13.625957,12.701243,-17.021959,13.370964,-16.765391,-1.747206,-6.562894,8.430561,-4.600424,-11.978955,-7.89701,19.171857,5.337064,3.022342,-3.097375,19.161884,-0.701077,-2.905714,0.269929,3.538129,1.130363,-0.664538,-6.379267,-1.469896,2.350927,-3.72987,-0.850476,-0.449447,0.229729,-3.283119,-3.6189,-0.887415,-2.783451,1.962651,0.809116,-1.157634,-0.234442,0.272313,3.093568,-2.343872,0.213844,-1.812691,0.822521,-0.149062,-0.924786,-0.838825,1.204724,-0.761972,3.284343,1.131072,1.991983,-1.893099,-1.676558,-2.920104,-6.567656,1810.505528,-1883613.436488,-91745162.498487,-204211512.268132,281732457.674036,-251893320.922882,564179898.749546,241321019.348538,916638831.460912,2094575810.00808,-705439465.642368,961763594.900952,-1932410934.198714,-1596134306.968267,-1239434938.475013,189570159.0081,175211582.759779,532974007.760524,-2794955505.946383,-4251993023.049338,1712753054.909153,518678962.295209,4119134121.865637,830923481.958608,-886295958.226431,1
-2575323.961448,24238.362039,-1267.738077,-515.286477,2173.192388,-190.911708,117.042996,557.760077,116.643654,91.406414,-170.082005,-11.552822,115.91262,207.87371,-14.450732,83.251958,5.709445,-9.348917,10.094841,-13.953958,2.849967,6.77671,1.359001,11.188805,-8.053262,11.164569,-1.755878,0.047714,-0.098738,-9.894433,-2.858581,5.843662,-2.637843,-2.7148,-2.309452,4.903388,2.218154,1.364659,1.061489,6.717803,1.162233,0.31931,-1.42779,-2.623218,1.969988,-3.078655,-0.312514,-1.589844,-2.214207,-3.994354,-2.035961,0.616175,-2.403481,-0.17187,0.227881,-1.398945,-1.364144,-0.540358,1.169002,-1.201149,-1.180447,-1.176586,-1.038354,-2.056246,-0.006287,-0.542726,0.969592,-0.702668,1.113459,-0.127415,1.096434,0.340162,-1.65507,-2.859714,-3.994265,-1123.395825,1304804.547922,58781833.083613,137335798.436569,-182816953.634457,170304435.942067,-400874885.922627,-153539291.338733,-670056417.187439,-1349418231.71386,495643466.640013,-656345790.391214,1124446216.893667,1008283845.219029,852412845.234889,-131013340.680568,-109203549.869494,-397998878.45899,2000879879.82849,3031837524.471622,-1183944438.842617,-347964295.691061,-2781521200.270236,-420933851.095287,618558728.767394,1
-2577126.305382,26253.681684,-1637.599267,-183.883782,1809.026779,-234.406856,51.378923,492.75674,78.211429,65.480807,-99.919761,30.521649,99.409167,198.409932,40.34256,67.75669,7.325796,-25.378057,6.580704,-7.322049,11.375883,4.773576,9.806427,8.863427,-3.277201,8.186887,6.677076,-8.309645,5.052422,-5.571625,2.886086,6.166139,-5.733298,-7.097713,-1.885069,-1.388943,5.087685,-2.947414,3.017657,1.021482,-2.248998,0.535468,6.557106,0.427715,-1.724816,-3.59335,0.722978,0.714775,-0.088046,-1.620903,2.31184,4.315376,-0.44125,-0.062409,-0.710071,-0.962239,1.682745,-1.110276,1.816015,-1.417129,-0.204447,0.109557,0.779785,0.073242,1.048249,-0.680155,1.004876,-0.218604,1.775285,-1.029148,1.89143,2.566827,4.292586,6.234116,7.588605,-437.681882,151456.872227,5364021.663729,16212321.177352,-18043735.279518,20510364.133302,-58510869.062594,-13475243.35478,-107210339.915797,-127706553.978368,69651266.185672,-82324978.790724,39977593.176233,84360754.996107,110357519.155576,-17178261.123014,-8381503.646259,-67563957.148294,299675171.795188,448109108.044956,-156505526.118414,-40500248.365889,-333672297.933845,23356735.379991,84625470.357296,1
-2576005.884902,25959.177074,-1748.200991,-57.68274,1908.368933,-91.768083,108.352742,559.14545,132.785512,132.801602,-87.145511,32.308892,80.632458,164.380905,11.975071,96.292892,-19.781536,-34.341367,3.761524,-1.794803,6.86576,5.252633,14.08205,8.439713,1.662893,11.830292,9.578588,-4.548903,-0.688166,-8.26307,-1.292054,5.486271,-12.633706,-0.591967,1.361628,-0.683795,1.356573,2.878154,2.042372,5.010626,2.965911,0.477143,-5.293729,1.138331,1.756738,-1.156136,0.53899,1.430274,-0.845795,0.154254,0.404275,0.626405,-1.468988,-0.121033,-0.007804,-0.054731,-0.579006,-0.581823,-1.718947,-1.247259,-0.050464,-0.035893,0.65596,0.632426,1.353558,0.098393,1.369933,-0.14197,0.224518,0.541803,2.856784,2.156802,4.493693,4.707295,5.205196,1384.162097,-1835397.020266,-88414811.083813,-196574256.47844,271371400.186148,-242523835.931711,542739111.568952,232522246.168365,881343889.332769,2017904941.974866,-678645114.021481,925778850.506631,-1864385275.474901,-1538183959.357229,-1192892935.077178,182551277.684298,168807542.041715,512463857.57304,-2688239909.369105,-4089874212.232426,1648179728.732029,499426164.176376,3965506078.158421,803209574.625295,-852928088.507912,1
-2576142.187461,26969.201886,-1823.311012,36.336999,1541.837359,-64.143074,-14.379742,181.768099,3.494634,-34.944912,-76.627125,85.931388,112.210635,160.132309,50.945872,-25.268864,14.948196,4.856899,-0.563474,6.959882,15.896151,6.263407,15.044292,2.494648,-2.821165,20.656277,-4.605188,-2.140362,14.830853,5.014557,1.594247,-5.302322,0.142149,-0.413321,1.126461,-7.684229,3.8668,8.880185,-2.886813,1.289535,-3.552323,-0.318692,1.377052,0.559533,-4.567277,0.832745,1.521701,2.125238,2.804012,0.994842,2.785399,3.719461,-0.666165,-1.874825,0.153544,-0.359975,1.718966,-2.344326,-0.96578,0.403391,1.138375,2.292889,-0.069111,1.440432,-0.669231,-1.643661,-0.507808,1.09434,-0.003385,-0.527232,0.961648,0.530057,1.167669,2.42119,6.084727,-1919.908707,2195334.634379,100867382.274966,232833289.097952,-312703486.114491,288349687.797104,-670708554.288228,-263940229.940844,-1113711086.045723,-2312337814.83617,831475206.620402,-1108768426.323038,1979084938.976775,1736455501.161405,1437296487.777674,-220644654.5947,-188727828.121021,-658300428.480343,3341829604.231959,5068443293.710246,-1993873381.234638,-590275801.973519,-4710943504.253881,-770902317.690936,1039316808.908885,1
-2575808.870386,26952.756763,-1651.386092,-79.428727,1589.678664,-36.104064,45.822786,421.007255,100.361857,91.430713,-20.019812,96.124495,92.380871,167.626286,68.122057,72.763224,-20.641214,-53.977379,-10.417917,-0.642864,4.851206,9.917337,25.025723,12.528495,0.175389,14.317551,10.136252,-9.107124,7.706514,-3.759412,-2.42339,8.014785,-11.456195,-2.935989,1.469344,-0.306144,2.414083,-0.540733,3.930347,2.006615,1.757834,-0.742943,-3.225316,3.343607,-1.397187,-1.830584,0.074624,1.174332,-0.192536,0.977189,0.619954,1.942998,-0.946527,0.39612,0.907409,-0.420519,2.243829,-0.106843,-0.149897,-1.035263,-0.421206,-0.071521,-0.350123,1.382386,1.456808,-0.620169,-0.161623,0.185616,-0.218204,0.295688,1.611928,1.645212,3.829822,4.632587,6.835291,184.240953,-429893.902438,-22280772.890196,-46531764.483536,67288690.322993,-57036358.665913,118757352.245923,59053344.978116,184261634.665116,504883863.048286,-150991314.520919,214897984.033783,-521446274.244918,-394002030.400117,-273888469.100779,41686026.53225,43873052.301558,103417888.624069,-581297967.960931,-889897351.04066,375608560.702,118680688.031446,933887892.985847,253219114.239196,-191781112.470868,1
-2576517.382398,26978.26754,-1864.193018,48.776625,1587.519687,-66.489969,72.484206,391.98983,80.277539,121.667277,-17.86727,18.675715,104.785182,117.45571,40.799078,72.197072,-21.978957,-26.748077,-4.956974,-9.851136,4.274159,2.409193,8.191956,4.38869,3.098493,16.532843,1.099018,-0.56721,-2.653578,-4.773312,-1.299729,0.825327,-5.753961,5.593542,2.057416,2.248672,-0.361928,3.720106,-1.301237,1.955593,0.918138,0.226919,-0.794979,0.721909,5.231392,-0.630335,0.179239,1.843582,-2.220958,-1.480973,-1.197674,-0.247698,-1.385519,-0.384687,-0.262316,0.000768,-0.411912,-1.606538,-0.972078,-0.280504,-0.832764,-0.511479,-0.257213,-0.940096,-1.167145,0.902971,0.681485,0.105392,0.556821,0.794622,2.167898,2.366654,4.415509,8.552447,9.151537,2287.634613,-2978793.786843,-141976774.639942,-318074762.929249,436638965.047366,-392742771.060593,886096784.326082,373000482.769745,1445856996.91701,3243194134.444942,-1105935963.857089,1501474833.893663,-2951960065.205058,-2464786097.128749,-1937129121.312359,296654441.082705,269965883.117463,843763875.122497,-4394486255.217666,-6681279054.053797,2678714607.8774,807772936.747194,6420582129.914877,1248658966.851694,-1388367546.857449,1
-2570422.571734,26792.181577,-1887.290365,62.96764,1576.622567,-73.94536,58.022609,333.236684,56.873827,91.145803,-29.603269,17.989569,109.673576,114.863469,36.50648,50.791576,-11.561939,1.909703,7.923628,11.039806,11.234595,-11.437661,5.978536,-0.751739,11.390659,19.787229,2.077023,-7.379076,-0.972225,2.163914,0.06457,-10.942111,0.603913,-2.920969,2.239504,-6.576632,1.751444,5.482935,2.799207,-0.005795,-4.8827,2.164581,3.603234,-0.481472,-3.316891,1.09726,-0.264708,-0.441777,-0.664099,-2.378442,1.629683,-0.492824,-0.518055,-2.614489,-2.601902,-1.098205,-1.184084,-3.171613,-2.220586,-1.132834,1.263564,0.900803,0.340446,0.940409,-1.59221,0.053223,-0.759616,0.804404,1.181558,0.893418,-0.321566,1.575342,1.803043,4.751614,6.212625,-1281.455007,1355145.928049,61609792.933993,143779832.165403,-191577477.790452,178239331.941513,-419002704.359193,-160985858.949294,-699860392.920414,-1414315909.613816,518257319.683092,-686781042.26964,1182164316.211884,1057369637.588276,891763523.015307,-136996764.078539,-114597730.515772,-415393127.331573,2091020457.054076,3168772596.297915,-1238482669.58448,-364265564.231797,-2911425308.640375,-444576489.605877,646808735.711121,1
-2576446.350237,27513.772566,-1755.250139,-78.535819,1130.585607,-67.606854,33.391571,303.023292,70.034917,129.988363,75.059252,22.562937,144.006979,120.105134,90.748554,74.991658,-25.535683,-42.316856,-14.563888,-2.494918,5.577697,7.00652,22.37341,10.438025,4.053151,15.413324,1.734064,1.493336,-3.544986,-4.511076,0.270989,1.80498,-7.890139,2.94684,1.393936,3.695841,1.7804,0.556453,2.329932,0.506847,1.972728,-1.097863,0.566538,1.241987,3.366689,-1.868242,-1.869695,1.204293,-1.648894,-0.975498,-1.120068,0.450474,-0.392714,0.264337,-0.943233,-0.107875,1.458968,0.292562,-0.116663,0.448258,0.566473,-1.859044,-0.91834,0.737159,-0.02977,0.677119,1.071295,1.124198,0.173324,0.237759,-0.390173,-0.196603,-1.896847,0.404807,-0.317266,773.217119,-668552.212801,-34460736.635991,-74238996.543692,104950178.525113,-91224430.668341,196926225.629778,91057408.653651,312822045.20205,783968345.451029,-248372603.962521,345993063.617371,-769125355.349433,-605023848.996952,-443382882.205816,67563119.333002,66981686.674138,178678779.056593,-969902114.662894,-1480140274.770004,610424319.784583,188874951.003864,1493097091.625438,354518739.949278,-313614960.554324,1
