@relation 'HFE-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R732-738_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.999-A3-M-1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A184-N1000-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute Source_59 numeric
@attribute Source_60 numeric
@attribute Source_61 numeric
@attribute Source_62 numeric
@attribute Source_63 numeric
@attribute Source_64 numeric
@attribute Source_65 numeric
@attribute Source_66 numeric
@attribute Source_67 numeric
@attribute Source_68 numeric
@attribute Source_69 numeric
@attribute Source_70 numeric
@attribute Source_71 numeric
@attribute Source_72 numeric
@attribute Source_73 numeric
@attribute Source_74 numeric
@attribute Source_75 numeric
@attribute Source_76 numeric
@attribute Source_77 numeric
@attribute Source_78 numeric
@attribute Source_79 numeric
@attribute Source_80 numeric
@attribute Source_81 numeric
@attribute Source_82 numeric
@attribute Source_83 numeric
@attribute Source_84 numeric
@attribute Source_85 numeric
@attribute Source_86 numeric
@attribute Source_87 numeric
@attribute Source_88 numeric
@attribute Source_89 numeric
@attribute Source_90 numeric
@attribute Source_91 numeric
@attribute Source_92 numeric
@attribute Source_93 numeric
@attribute Source_94 numeric
@attribute Source_95 numeric
@attribute Source_96 numeric
@attribute Source_97 numeric
@attribute Source_98 numeric
@attribute Source_99 numeric
@attribute Source_100 numeric
@attribute Source_101 numeric
@attribute Source_102 numeric
@attribute Source_103 numeric
@attribute Source_104 numeric
@attribute Source_105 numeric
@attribute Source_106 numeric
@attribute Source_107 numeric
@attribute Source_108 numeric
@attribute Source_109 numeric
@attribute Source_110 numeric
@attribute Source_111 numeric
@attribute Source_112 numeric
@attribute Source_113 numeric
@attribute Source_114 numeric
@attribute Source_115 numeric
@attribute Source_116 numeric
@attribute Source_117 numeric
@attribute Source_118 numeric
@attribute Source_119 numeric
@attribute Source_120 numeric
@attribute Source_121 numeric
@attribute Source_122 numeric
@attribute Source_123 numeric
@attribute Source_124 numeric
@attribute Source_125 numeric
@attribute Source_126 numeric
@attribute Source_127 numeric
@attribute Source_128 numeric
@attribute Source_129 numeric
@attribute Source_130 numeric
@attribute Source_131 numeric
@attribute Source_132 numeric
@attribute Source_133 numeric
@attribute Source_134 numeric
@attribute Source_135 numeric
@attribute Source_136 numeric
@attribute Source_137 numeric
@attribute Source_138 numeric
@attribute Source_139 numeric
@attribute Source_140 numeric
@attribute Source_141 numeric
@attribute Source_142 numeric
@attribute Source_143 numeric
@attribute Source_144 numeric
@attribute Source_145 numeric
@attribute Source_146 numeric
@attribute Source_147 numeric
@attribute Source_148 numeric
@attribute Source_149 numeric
@attribute Source_150 numeric
@attribute Source_151 numeric
@attribute Source_152 numeric
@attribute Source_153 numeric
@attribute Source_154 numeric
@attribute Source_155 numeric
@attribute Source_156 numeric
@attribute Source_157 numeric
@attribute Source_158 numeric
@attribute Source_159 numeric
@attribute Source_160 numeric
@attribute Source_161 numeric
@attribute Source_162 numeric
@attribute Source_163 numeric
@attribute Source_164 numeric
@attribute Source_165 numeric
@attribute Source_166 numeric
@attribute Source_167 numeric
@attribute Source_168 numeric
@attribute Source_169 numeric
@attribute Source_170 numeric
@attribute Source_171 numeric
@attribute Source_172 numeric
@attribute Source_173 numeric
@attribute Source_174 numeric
@attribute Source_175 numeric
@attribute Source_176 numeric
@attribute Source_177 numeric
@attribute Source_178 numeric
@attribute Source_179 numeric
@attribute Source_180 numeric
@attribute Source_181 numeric
@attribute Source_182 numeric
@attribute Class {Insoluble,Soluble}

@data
-0.064854,0.032901,-0.031705,0.00897,0.001026,-0.023922,-0.027827,-0.027583,0.02416,0.003395,0.08819,-0.029143,0.011193,-0.018235,-0.019691,-0.020388,0.014323,0.013294,-0.014257,-0.04535,-0.013205,0.006206,0.024606,0.067776,0.085315,-0.026914,-0.03949,0.005304,-0.005125,0.045568,0.042794,0.084607,-0.013334,0.062692,-0.022071,-0.020755,-0.007193,-0.010703,0.054823,-0.000712,0.002308,0.031488,0.041746,-0.036837,-0.003992,0.042921,0.036141,0.025839,0.006218,0.001158,-0.022252,0.023619,-0.029055,-0.021024,-0.053352,0.004799,-0.038545,-0.027708,-0.065609,0.021477,-0.00767,0.055892,-0.01009,-0.018101,0.03266,-0.037312,-0.007948,-0.049223,0.030562,0.002865,0.03959,0.047703,-0.019649,-0.006142,0.03764,-0.013926,0.054238,-0.013452,0.007882,-0.038128,-0.003379,0.058251,-0.009298,-0.025452,0.027805,-0.060045,-0.027359,0.032208,-0.021593,0.03798,0.018705,-0.008924,-0.007514,0.00621,0.0059,-0.028284,0.006904,-0.042944,0.003286,-0.027182,0.038294,0.020563,-0.067535,-0.024558,-0.032328,-0.002497,-0.01866,0.083745,0.019403,0.055625,0.017069,-0.019665,-0.032156,0.06347,0.070278,-0.008936,-0.04278,-0.028144,-0.023317,0.032241,-0.089649,0.003129,-0.038437,-0.01358,-0.027582,0.00185,-0.017698,0.001146,-0.031671,0.016169,0.036491,0.022608,0.06754,0.057407,0.00145,-0.04627,-0.003409,-0.007344,-0.008049,-0.029285,-0.02713,-0.04553,0.014497,0.059438,-0.0109,0.001618,-0.065503,-0.005318,0.000797,0.028987,-0.02089,-0.019121,0.006481,0.05301,0.004354,-0.03612,0.018028,0.026691,0.026667,0.006936,-0.010778,-0.007363,-0.035986,-0.009101,-0.037886,-0.007919,-0.006635,-0.013711,-0.014625,0.012156,-0.004351,0.059147,0.030438,-0.010721,-0.023598,0.041628,-0.0017,-0.007577,0.016817,-0.018383,-0.000666,0.007726,-0.050662,Insoluble
-0.076748,-0.016499,-0.043521,0.010466,0.023831,-0.041308,0.002776,-0.002558,0.023102,0.021875,0.014204,0.021268,0.042766,0.031063,-0.015659,0.010884,0.085908,-0.00416,-0.023774,-0.009709,-0.016213,0.003611,0.027478,0.071895,0.036877,-0.05701,-0.076926,0.022163,0.005945,0.006222,0.031777,0.057604,-0.035104,0.02109,-0.012792,-0.018631,0.006784,0.030243,0.049546,0.022145,-0.017477,-0.002359,0.014961,-0.027134,-0.003388,0.060734,-0.001311,0.021474,0.005595,-0.012659,-0.049616,-0.01654,-0.010174,-0.018101,-0.029834,0.009376,-0.043855,-0.004912,-0.021103,-0.002249,0.021128,0.02,-0.007084,-0.011514,0.035933,-0.010236,-0.005073,-0.046671,0.082844,-0.062777,-0.020242,0.024077,-0.016981,-0.008488,0.017663,-0.010563,0.055595,-0.035651,0.018424,-0.034141,0.013624,0.026847,0.021952,-0.037241,-0.007015,-0.042618,-0.055217,0.032318,-0.049229,-0.015165,0.051046,0.004418,-0.002452,-0.030011,-0.000048,0.011561,-0.004534,-0.011366,0.013141,0.020192,-0.014116,0.020554,-0.122119,-0.007908,-0.04251,-0.015691,0.011589,0.067219,0.070919,0.059101,0.01122,-0.002074,-0.009868,0.053589,0.026503,0.050038,-0.005341,-0.088768,-0.111041,0.000584,-0.032294,-0.048036,-0.026852,-0.059376,0.024557,0.01824,0.003183,0.02217,0.021541,0.007832,0.016764,-0.048194,0.026569,0.025917,-0.015846,-0.068485,-0.029249,0.013855,-0.016802,-0.051602,0.007661,-0.07745,0.04573,0.064358,0.009788,-0.013325,-0.072048,0.027213,-0.053818,0.059002,0.006272,-0.039764,0.023712,0.05491,0.059129,-0.021444,0.017244,0.045958,0.007966,0.021555,-0.054094,0.00626,0.013853,-0.026679,-0.032541,-0.002662,0.054247,0.004995,0.007543,-0.015386,-0.073693,0.043551,0.001566,-0.031241,0.000157,0.016987,0.034781,0.020796,0.028742,0.059195,-0.015057,0.025652,-0.025886,Insoluble
0.029522,0.102395,0.00104,0.063894,0.058459,0.013449,-0.048598,0.00012,0.038484,-0.003572,0.05421,-0.009562,-0.029286,0.016477,-0.076188,-0.003456,-0.032762,-0.004293,0.011185,-0.028471,0.003737,-0.018857,0.057962,0.018547,0.003989,-0.027469,0.02618,0.044617,-0.017004,-0.002226,0.003753,0.061044,0.014012,0.005353,-0.010201,-0.009506,-0.068677,-0.010941,0.01835,-0.018369,-0.050275,0.017252,0.032537,-0.102503,-0.00775,0.040326,-0.001115,0.038393,0.030204,0.033835,0.065442,0.07896,-0.022839,0.010955,-0.118885,0.010712,0.01514,-0.023859,-0.014447,0.021105,-0.007556,0.048534,-0.051088,-0.033274,-0.010217,-0.071464,0.030089,-0.04076,0.075682,-0.051829,0.072086,-0.011941,-0.012946,-0.01057,-0.001584,0.030918,0.053438,0.010737,-0.013532,-0.059002,-0.00297,0.061346,-0.039002,-0.013026,0.027969,-0.081404,-0.055106,0.077909,0.000605,0.045462,-0.019716,0.023219,0.013976,0.026954,0.037208,-0.023037,0.007785,-0.03108,-0.004228,0.005727,0.035312,0.028526,-0.049629,-0.033065,-0.021562,-0.031576,0.011061,0.0056,-0.000793,0.108343,0.008982,-0.074394,-0.006823,0.051651,0.068502,0.04387,-0.043945,-0.042954,-0.023519,-0.012018,-0.004865,0.021365,-0.040251,0.029741,-0.0028,0.004332,-0.034131,-0.052205,-0.05934,0.003049,0.002571,-0.000844,0.075443,0.102116,-0.036797,0.036674,0.026503,-0.034893,0.028188,0.019613,-0.083001,0.02374,-0.015244,0.040687,-0.052836,-0.023847,-0.087978,-0.051979,-0.004982,-0.075874,-0.048521,-0.049166,-0.065535,-0.014411,-0.006919,-0.045643,0.038796,0.043563,0.051111,-0.000942,-0.046358,0.032656,-0.070395,0.011888,-0.037403,-0.030434,-0.013826,-0.002208,0.01366,0.015448,0.032732,0.054413,0.03497,-0.00561,0.02465,0.083374,0.044324,0.000073,0.009653,-0.030446,0.032767,0.049926,-0.047426,Insoluble
-0.023784,0.086984,0.065969,0.077865,0.061061,0.052763,-0.057695,-0.0622,0.037455,0.0567,0.127506,-0.023498,0.015736,-0.034029,-0.083446,-0.025256,-0.001418,-0.027851,0.016427,-0.079099,0.032117,0.052341,-0.002404,-0.037573,0.050422,-0.044648,0.041423,-0.016805,0.005614,0.025151,-0.036919,0.004691,0.028513,-0.007248,0.003607,-0.041674,-0.093511,-0.077575,-0.03958,-0.000983,-0.107685,0.083257,0.019753,-0.035664,0.011137,-0.075215,-0.046765,0.048686,0.072734,-0.029697,0.060263,0.101218,-0.081677,0.103026,-0.019847,-0.030471,0.031956,-0.04629,-0.059876,0.002596,-0.021525,0.090478,-0.010806,-0.098194,-0.052518,0.011015,-0.022455,-0.09136,0.057511,-0.013311,0.111006,-0.059675,0.024555,-0.029566,0.028677,-0.021071,0.114042,0.050707,-0.006178,-0.065266,0.004829,0.06081,-0.086058,-0.090904,0.031614,-0.005107,-0.033122,0.025051,0.019176,0.083731,0.00991,0.007378,-0.062847,-0.04452,0.052327,0.066772,-0.065506,-0.096824,0.083637,0.068781,0.081823,0.051393,0.024412,-0.026846,-0.02153,-0.097417,-0.015819,-0.040861,-0.003214,0.031281,-0.028122,-0.068897,0.022515,0.003162,0.096458,0.054916,-0.001817,0.031645,0.001991,-0.031599,0.005108,0.025961,0.010392,0.035765,0.060606,-0.005614,-0.108347,-0.064437,-0.053593,-0.014306,0.084023,0.008322,0.00478,0.032161,0.026405,0.069415,0.041442,-0.081646,0.033369,0.037,-0.015264,0.014889,-0.014159,0.00149,-0.055473,-0.005555,0.040847,-0.047463,0.05403,-0.024588,-0.046904,-0.026226,0.003542,-0.008727,0.012828,-0.036994,0.04343,0.039663,0.038585,-0.066366,0.056409,0.018925,-0.141664,-0.025697,-0.042131,-0.013587,-0.070573,-0.038976,-0.000133,0.044715,0.005783,0.082839,0.037942,0.06517,-0.007816,0.045934,-0.067084,-0.031431,-0.038535,-0.074173,0.000957,0.065884,-0.045389,Insoluble
-0.001164,0.038139,-0.041257,0.074259,0.004154,0.014205,-0.086731,0.017658,-0.042479,-0.051764,0.08627,-0.025993,-0.01542,0.069943,0.046039,0.001145,0.033782,-0.035023,-0.021025,-0.018538,-0.030483,-0.076594,-0.016046,0.003166,-0.003353,-0.014627,-0.032306,-0.009686,0.02038,0.080186,0.021025,-0.010388,-0.054812,0.017908,-0.081067,0.034852,0.034289,0.005842,-0.050629,0.01242,-0.047045,-0.002573,-0.033121,0.003133,0.028822,0.069167,0.013132,0.101512,0.010684,-0.010536,-0.010082,0.10579,0.018703,-0.016793,0.043435,-0.061183,-0.001817,-0.004253,-0.099849,-0.00789,0.073307,0.01916,0.101485,-0.029832,0.113561,0.035996,-0.033634,0.07738,0.046096,-0.029201,0.042247,-0.006275,0.044592,0.019445,0.092836,0.03571,-0.05343,-0.018205,0.020648,0.046355,0.0451,0.075351,-0.088042,-0.038381,-0.00788,-0.044718,0.080131,0.028025,0.004538,-0.038573,0.015733,-0.023022,-0.045378,-0.031691,-0.01556,0.056547,-0.022599,0.033042,0.001348,-0.012427,-0.03017,-0.049057,-0.015779,0.004731,0.074244,0.015103,0.025522,0.005252,-0.017677,0.079153,0.07122,-0.015259,-0.031852,0.077751,0.028426,0.019423,-0.006601,-0.033188,-0.106147,0.03167,0.004028,0.014495,-0.053351,-0.037153,-0.060642,-0.063941,-0.048364,-0.040636,-0.044385,0.025938,0.020932,-0.018668,0.03437,0.045459,-0.079272,-0.101818,-0.00124,-0.027621,-0.015858,0.037702,-0.035352,-0.051424,-0.023631,-0.025311,0.088208,-0.029625,-0.032518,0.017119,0.055968,0.112285,-0.009216,0.007105,0.029307,0.012421,-0.02242,0.055594,-0.024422,0.035197,0.008087,-0.034552,0.020566,0.057562,0.036794,-0.030678,0.010018,-0.037785,0.014821,-0.044015,-0.022629,0.022356,0.0028,-0.002657,0.042627,-0.081031,0.009803,0.074934,0.026886,0.073405,0.039483,-0.08127,-0.016206,-0.055342,-0.079387,Insoluble
0.001766,-0.004039,-0.070649,-0.051632,0.014329,-0.020898,0.020675,-0.06939,-0.013443,0.010356,0.005385,0.058551,0.04278,0.045509,-0.00289,-0.100719,-0.0294,0.0301,-0.054015,0.021067,0.012405,-0.03153,0.005579,-0.005532,0.072435,-0.0339,-0.005574,0.049318,0.092678,0.057202,0.037274,0.006003,0.048254,-0.072223,-0.078,-0.007924,0.040779,0.014028,0.05075,0.011455,-0.054916,-0.007335,-0.027372,0.092015,0.091037,0.03083,-0.072131,-0.035069,0.053084,-0.007259,0.009981,-0.042547,-0.126148,0.040434,0.0134,-0.005405,-0.062238,0.063773,-0.005755,0.064415,-0.090453,0.119047,-0.048655,-0.00999,-0.010344,0.03281,-0.08259,-0.111802,0.001668,-0.011396,-0.045889,0.065603,0.022699,0.006442,0.022439,0.018881,0.008584,-0.017691,0.032865,0.003291,-0.09924,-0.05399,0.003014,-0.032095,0.02901,0.052206,-0.00506,-0.018421,0.054429,0.025621,0.012765,-0.033443,-0.045016,0.03324,0.009941,0.013428,-0.011949,-0.070182,-0.012471,-0.011957,-0.005081,-0.010549,-0.019662,-0.03585,0.040768,-0.03462,-0.01612,0.040408,-0.002115,0.054373,-0.036848,-0.050837,-0.020975,0.030292,-0.013616,0.016434,-0.05339,0.046933,0.00681,-0.032155,-0.001905,-0.001408,-0.105098,-0.032315,0.051644,0.029634,0.068807,-0.02355,-0.091266,0.072546,-0.021499,0.03063,0.065339,0.052577,0.035321,-0.026377,-0.082596,0.0288,0.005657,-0.053024,0.023187,-0.04257,0.057978,0.017549,-0.003299,0.039383,0.027415,0.022373,-0.021151,-0.0013,-0.016659,0.057807,-0.011393,0.030706,0.075083,0.003401,-0.023821,-0.025185,-0.037665,0.008365,-0.043522,-0.00681,0.022064,0.015896,-0.030281,-0.003059,0.039737,-0.026784,0.010975,0.013429,-0.019242,-0.000275,-0.052132,-0.023456,0.031998,0.094838,-0.043691,-0.078149,0.053628,0.022186,0.017815,0.022828,0.016998,Insoluble
0.000337,0.007749,0.04275,-0.019399,0.01458,-0.032124,0.015938,0.032613,-0.102213,-0.066002,0.017882,-0.058151,0.024957,-0.048371,-0.02944,-0.042337,0.006638,-0.056906,-0.049698,-0.029294,0.040579,-0.090527,-0.003612,-0.008221,-0.130382,0.019544,0.012114,-0.024427,-0.020347,-0.054257,-0.091638,-0.04125,-0.022177,0.006506,-0.101496,-0.068848,0.034068,-0.04958,0.051152,0.06171,-0.037517,-0.00606,0.015364,-0.008864,-0.033299,0.007125,-0.008842,-0.022341,0.040879,0.078405,-0.004218,0.040973,0.007638,-0.007927,0.014473,0.001967,-0.005886,-0.0443,-0.07702,-0.009436,0.045639,-0.078074,-0.044429,0.067575,0.143178,-0.017471,-0.10043,-0.011951,-0.03724,0.028544,0.005691,0.081389,0.029206,0.052192,-0.018145,0.041759,0.02303,-0.016214,-0.072739,0.010147,-0.007567,-0.068651,0.012233,-0.087805,-0.075587,-0.025447,0.013069,0.115687,0.029865,-0.00649,-0.069663,-0.029376,-0.075074,0.017288,-0.064856,0.017121,0.064842,0.057944,0.016893,0.065154,-0.030331,-0.090039,-0.0054,0.056528,0.037637,-0.113128,0.029603,0.047207,0.01578,0.014048,0.050657,0.002618,-0.018277,0.018024,-0.083458,-0.002647,-0.064619,0.061587,-0.015358,0.004794,0.028984,0.057953,-0.063,-0.00683,-0.012138,-0.043965,0.065816,-0.068821,0.004516,0.04653,-0.031174,-0.034538,-0.00931,0.048203,0.02169,-0.060292,-0.045419,0.006771,0.05544,-0.00599,0.026263,-0.00214,0.057906,-0.040119,-0.016404,-0.020742,0.071881,0.012781,-0.042235,-0.084599,0.090663,0.039883,0.113501,-0.029846,0.05711,0.00708,0.001145,-0.057334,0.018616,0.017952,0.057469,-0.000266,-0.011928,-0.057944,0.040437,0.015956,-0.081019,0.026549,0.067101,0.039183,0.031408,-0.023667,0.018049,-0.058521,0.046034,-0.002763,0.008741,0.03769,-0.024249,-0.062258,0.139017,-0.082755,0.003727,Insoluble
-0.060467,-0.020979,-0.01264,0.00818,0.007121,0.017946,0.031141,0.002201,-0.027344,0.004487,0.012371,-0.09362,-0.048429,0.033098,-0.049611,-0.024014,0.015269,-0.045917,-0.075998,0.014647,0.007064,0.022882,0.029109,0.036271,0.067418,-0.023043,-0.042573,-0.055412,-0.018095,0.007183,-0.062182,0.023526,-0.060578,0.075443,0.017674,0.047386,0.064342,0.043275,-0.007418,0.034643,-0.015866,0.00973,0.065081,-0.050091,0.026866,-0.010708,0.011892,0.04133,0.072312,0.004992,0.036141,-0.0138,-0.043222,-0.005557,-0.003524,-0.032781,-0.046529,0.04669,-0.06728,-0.009798,0.02145,-0.025891,0.041861,0.033569,0.059438,-0.017149,-0.046988,-0.058898,0.020081,0.022902,0.036887,0.008455,0.009072,0.074313,0.039715,0.00296,0.05543,-0.015825,0.00375,0.008194,-0.028784,0.00697,0.019521,-0.049691,0.005813,-0.03552,-0.032667,0.035733,-0.009147,-0.021479,-0.060854,0.007594,0.046119,0.024526,0.010427,-0.041695,0.034499,-0.027091,-0.022884,-0.04213,-0.053148,-0.026887,-0.021292,0.06096,-0.047367,-0.029241,0.058218,0.089442,-0.008102,0.04202,0.065913,0.058387,0.027253,0.015035,0.031695,0.035791,0.030406,-0.040523,-0.030799,-0.014845,-0.076847,0.010029,-0.033878,-0.025854,-0.050564,-0.016223,0.009574,0.007872,0.025395,0.061293,0.010774,0.026677,-0.012968,0.055297,-0.013776,-0.05935,-0.025545,0.006244,-0.094337,-0.026656,-0.025316,-0.048018,0.015993,0.028345,-0.029152,-0.036053,-0.019801,-0.075763,0.00545,0.032278,0.009825,0.016804,0.083041,0.048285,-0.025409,-0.020732,0.029099,-0.010042,-0.014887,-0.002169,-0.017109,-0.018522,0.005063,-0.018767,0.040854,-0.041322,-0.027587,-0.050907,0.081301,-0.030997,-0.003356,0.043077,-0.013648,-0.073488,0.023583,-0.017259,0.010352,-0.012533,0.009363,-0.080428,0.017108,0.004048,-0.061025,Insoluble
-0.013253,0.008322,0.043786,-0.01767,0.02581,0.083577,0.079237,0.052434,-0.038572,0.017499,-0.096276,-0.091096,-0.097007,0.164311,-0.057086,-0.078598,0.050638,-0.04459,-0.096197,0.000795,-0.025509,0.059412,0.032458,0.019538,0.022001,-0.060711,0.014486,-0.072348,-0.022604,0.027156,-0.070735,-0.049907,-0.102799,0.007476,-0.012541,0.067145,0.032109,0.087252,-0.105045,-0.021781,-0.084975,-0.019829,0.051682,-0.037046,0.068858,-0.031035,-0.008528,0.070164,0.112411,0.000286,0.086513,-0.007246,-0.033078,0.093042,0.01706,-0.085565,-0.041681,0.058609,-0.01633,-0.02824,0.012688,0.02616,0.070908,0.019385,-0.021992,0.010815,-0.017551,0.019307,0.000872,-0.051586,0.004916,-0.053722,-0.027862,0.069435,0.006387,-0.008714,0.098266,-0.046667,0.061531,-0.057481,-0.028255,-0.029543,-0.039555,-0.030055,-0.040558,-0.01875,-0.034278,0.009147,0.022922,-0.092797,-0.046942,0.021794,0.071446,0.01152,0.011506,-0.02451,0.023698,-0.084867,-0.025848,-0.07209,-0.060322,-0.013479,-0.061558,0.070742,-0.074793,-0.009348,0.029237,0.041553,0.033574,0.033293,0.052788,0.03689,0.078259,-0.002893,0.010352,0.092068,0.070534,-0.058398,-0.061682,-0.122209,0.016391,-0.04437,-0.047994,-0.034527,0.018575,0.024214,0.029418,0.032981,0.024365,0.018334,0.018045,0.009176,-0.041726,0.080973,-0.030592,-0.030802,-0.02813,-0.000098,-0.079782,-0.044498,-0.008959,-0.058463,-0.000696,0.024801,0.013139,-0.057037,-0.016174,-0.102041,0.002885,-0.026774,0.031366,0.024797,0.082951,0.045263,-0.051219,-0.004511,-0.012519,-0.042013,-0.028392,0.014073,-0.018836,0.062268,-0.036677,0.043675,0.098847,-0.1163,0.018902,-0.01986,0.082892,-0.050247,0.040854,0.034916,-0.020846,-0.123786,0.046357,-0.00813,0.032734,-0.042023,0.020147,-0.027424,0.018801,0.084738,-0.034539,Insoluble
0.047281,0.036224,-0.075629,0.011954,0.040926,-0.053709,0.003228,-0.02826,-0.029917,0.020796,0.062922,0.037203,0.071497,0.115894,-0.081171,-0.023007,0.038052,0.011437,-0.111371,-0.009952,0.022397,0.002212,-0.012211,0.010151,-0.005922,0.004178,0.061357,0.028705,0.017732,0.019336,-0.012141,-0.060843,0.125326,-0.095926,-0.061347,0.045578,0.001284,-0.024686,0.086873,-0.026246,-0.019499,0.10149,0.001661,-0.065937,0.05467,0.046181,-0.091104,0.087395,0.022855,0.040393,-0.047237,-0.111314,-0.005426,0.072612,-0.054691,0.04369,-0.074537,-0.013206,0.021558,0.007261,0.034154,-0.016566,-0.01258,-0.080202,0.031303,0.015834,-0.038555,-0.005347,-0.004319,0.011969,-0.106304,0.0322,-0.053247,0.054774,0.058607,-0.025452,-0.024671,0.000886,-0.01221,0.04429,-0.025341,-0.005721,0.039608,0.042664,0.043236,0.024029,0.135566,0.050269,0.051568,0.046289,-0.011556,-0.019817,0.01568,-0.044761,-0.041366,0.045077,-0.05133,-0.122243,-0.035735,0.002894,0.029671,-0.052893,-0.061865,0.0523,0.048385,0.000907,0.020717,0.07699,-0.015495,0.008785,-0.000556,0.049707,0.006236,0.006655,-0.018103,0.019009,0.002368,-0.075021,-0.0128,-0.071617,-0.068123,0.071679,-0.010681,-0.007408,0.046153,0.030817,0.043138,0.029341,0.009201,-0.020212,-0.058484,0.023769,0.037632,-0.011019,-0.023924,-0.04504,-0.079679,0.095503,0.024051,-0.001495,-0.000748,0.025112,-0.063625,0.015335,-0.086677,-0.022328,-0.06697,-0.024511,0.054522,-0.052014,-0.035941,-0.033398,-0.070674,-0.035839,0.147686,0.01591,0.04124,-0.03011,-0.070101,-0.003056,-0.015342,0.044028,0.012886,0.035795,-0.096004,0.036229,0.012222,0.013975,0.040462,-0.078714,-0.034001,0.063433,-0.058213,-0.01635,-0.064734,0.010655,0.053485,0.006715,-0.009936,-0.031282,0.036522,-0.016562,-0.033452,Insoluble
0.093374,-0.030586,-0.037348,0.041769,0.063093,0.02821,-0.019202,0.091042,0.090344,0.00644,-0.015222,0.016305,0.074956,0.100996,-0.068034,0.064816,0.010143,-0.047722,-0.157474,-0.036283,-0.058405,-0.075965,0.170433,-0.069846,0.051771,-0.066989,0.079601,0.050036,-0.019388,0.090824,0.020769,-0.019561,0.033129,-0.113083,-0.022179,0.073864,-0.115347,0.041093,0.105041,-0.145589,-0.06057,-0.001604,-0.043786,0.062329,-0.027154,-0.021495,0.002615,-0.019678,0.11896,0.028045,-0.006561,-0.012854,-0.093817,-0.054077,-0.008168,-0.120308,0.041182,-0.041792,-0.020554,0.037145,0.049729,0.077966,0.018019,0.003904,-0.013989,0.036726,-0.04006,0.025369,0.010961,0.002002,0.007426,0.058393,-0.01122,-0.047891,-0.079563,0.161186,-0.005439,-0.151539,-0.14468,0.010822,0.051487,-0.115278,0.058301,-0.03447,-0.063214,0.058792,-0.006233,-0.05821,-0.071849,0.046787,0.01564,-0.055685,-0.068522,0.117174,-0.061698,-0.024786,0.029439,-0.048185,-0.050882,-0.103582,-0.000903,-0.079123,-0.042442,0.001592,0.039287,-0.038376,-0.009806,-0.10139,-0.045156,-0.031566,-0.115586,0.007386,-0.007828,0.004654,0.014138,0.060695,-0.060914,0.008442,-0.076006,0.01374,0.022683,-0.02625,-0.006713,-0.020629,0.035891,-0.076655,0.002019,0.06262,0.029572,0.044288,-0.040568,0.134966,-0.007448,0.056702,-0.038638,0.010814,-0.038587,0.005885,0.028843,-0.019768,-0.021912,0.002212,0.006225,0.045627,-0.155553,0.030098,0.047316,0.006885,-0.129319,-0.039363,-0.043719,0.014021,-0.046815,0.133606,-0.012638,-0.004959,0.119162,-0.053945,-0.068195,-0.015443,-0.006371,-0.17224,0.041924,0.05681,-0.061879,0.139927,-0.105394,0.08407,0.08102,-0.040947,0.015523,0.063563,0.004666,0.062888,-0.039178,0.05386,0.099282,0.026068,-0.121452,-0.006838,-0.055471,-0.026902,-0.064023,Insoluble
